Date,Ticker,Sector,Close,Volume
1/11/2024,NVDA,Semiconductors,54.8219986,596759000
1/12/2024,NVDA,Semiconductors,54.70999908,352994000
1/16/2024,NVDA,Semiconductors,56.38199997,449580000
1/17/2024,NVDA,Semiconductors,56.0530014,474394000
1/18/2024,NVDA,Semiconductors,57.10699844,491650000
1/19/2024,NVDA,Semiconductors,59.49100113,543501000
1/22/2024,NVDA,Semiconductors,59.65399933,452955000
1/23/2024,NVDA,Semiconductors,59.8730011,294654000
1/24/2024,NVDA,Semiconductors,61.36199951,560271000
1/25/2024,NVDA,Semiconductors,61.61700058,482777000
1/26/2024,NVDA,Semiconductors,61.03099823,390309000
1/29/2024,NVDA,Semiconductors,62.46500015,348733000
1/30/2024,NVDA,Semiconductors,62.77399826,410735000
1/31/2024,NVDA,Semiconductors,61.52700043,453795000
2/1/2024,NVDA,Semiconductors,63.02700043,369146000
2/2/2024,NVDA,Semiconductors,66.16000366,476578000
2/5/2024,NVDA,Semiconductors,69.33200073,680078000
2/6/2024,NVDA,Semiconductors,68.22299957,683111000
2/7/2024,NVDA,Semiconductors,70.09899902,495575000
2/8/2024,NVDA,Semiconductors,69.64099884,414422000
2/9/2024,NVDA,Semiconductors,72.13300323,436637000
2/12/2024,NVDA,Semiconductors,72.2480011,613710000
2/13/2024,NVDA,Semiconductors,72.12799835,602580000
2/14/2024,NVDA,Semiconductors,73.90000153,504917000
2/15/2024,NVDA,Semiconductors,72.65799713,420122000
2/16/2024,NVDA,Semiconductors,72.61299896,495327000
2/20/2024,NVDA,Semiconductors,69.45200348,704833000
2/21/2024,NVDA,Semiconductors,67.47200012,690298000
2/22/2024,NVDA,Semiconductors,78.53800201,865100000
2/23/2024,NVDA,Semiconductors,78.81700134,829388000
2/26/2024,NVDA,Semiconductors,79.09200287,503973000
2/27/2024,NVDA,Semiconductors,78.7009964,391705000
2/28/2024,NVDA,Semiconductors,77.66300201,393110000
2/29/2024,NVDA,Semiconductors,79.11199951,507289000
3/1/2024,NVDA,Semiconductors,82.27899933,479135000
3/4/2024,NVDA,Semiconductors,85.23699951,615616000
3/5/2024,NVDA,Semiconductors,85.96399689,520639000
3/6/2024,NVDA,Semiconductors,88.69999695,582520000
3/7/2024,NVDA,Semiconductors,92.66899872,608119000
3/8/2024,NVDA,Semiconductors,87.52799988,1142269000
3/11/2024,NVDA,Semiconductors,85.77400208,678364000
3/12/2024,NVDA,Semiconductors,91.91300201,668075000
3/13/2024,NVDA,Semiconductors,90.88800049,635713000
3/14/2024,NVDA,Semiconductors,87.94400024,602318000
3/15/2024,NVDA,Semiconductors,87.83699799,642086000
3/18/2024,NVDA,Semiconductors,88.45500183,668976000
3/19/2024,NVDA,Semiconductors,89.39800262,672171000
3/20/2024,NVDA,Semiconductors,90.37200165,479063000
3/21/2024,NVDA,Semiconductors,91.43499756,480372000
3/22/2024,NVDA,Semiconductors,94.28900146,586719000
3/25/2024,NVDA,Semiconductors,95.0019989,552136000
3/26/2024,NVDA,Semiconductors,92.56099701,513648000
3/27/2024,NVDA,Semiconductors,90.25,586067000
3/28/2024,NVDA,Semiconductors,90.35600281,435212000
4/1/2024,NVDA,Semiconductors,90.36299896,452441000
4/2/2024,NVDA,Semiconductors,89.45200348,433064000
4/3/2024,NVDA,Semiconductors,88.96399689,370067000
4/4/2024,NVDA,Semiconductors,85.90499878,434965000
4/5/2024,NVDA,Semiconductors,88.00800323,399678000
4/8/2024,NVDA,Semiconductors,87.13300323,283220000
4/9/2024,NVDA,Semiconductors,85.35399628,503547000
4/10/2024,NVDA,Semiconductors,87.03900146,431929000
4/11/2024,NVDA,Semiconductors,90.61599731,431637000
4/12/2024,NVDA,Semiconductors,88.18599701,426805000
4/15/2024,NVDA,Semiconductors,86.00099945,443077000
4/16/2024,NVDA,Semiconductors,87.41500092,370453000
4/17/2024,NVDA,Semiconductors,84.03500366,495400000
4/18/2024,NVDA,Semiconductors,84.67099762,447260000
4/19/2024,NVDA,Semiconductors,76.19999695,875198000
4/22/2024,NVDA,Semiconductors,79.51799774,596341000
4/23/2024,NVDA,Semiconductors,82.42299652,438559000
4/24/2024,NVDA,Semiconductors,79.67700195,512208000
4/25/2024,NVDA,Semiconductors,82.63200378,424641000
4/26/2024,NVDA,Semiconductors,87.73500061,551011000
4/29/2024,NVDA,Semiconductors,87.75700378,388971000
4/30/2024,NVDA,Semiconductors,86.40200043,363709000
5/1/2024,NVDA,Semiconductors,83.04100037,559863000
5/2/2024,NVDA,Semiconductors,85.81700134,377898000
5/3/2024,NVDA,Semiconductors,88.78900146,398341000
5/6/2024,NVDA,Semiconductors,92.13999939,376203000
5/7/2024,NVDA,Semiconductors,90.55400085,437342000
5/8/2024,NVDA,Semiconductors,90.41200256,325721000
5/9/2024,NVDA,Semiconductors,88.74700165,378013000
5/10/2024,NVDA,Semiconductors,89.87799835,335325000
5/13/2024,NVDA,Semiconductors,90.39900208,289680000
5/14/2024,NVDA,Semiconductors,91.35600281,296507000
5/15/2024,NVDA,Semiconductors,94.62999725,417735000
5/16/2024,NVDA,Semiconductors,94.35900116,323952000
5/17/2024,NVDA,Semiconductors,92.47899628,359691000
5/20/2024,NVDA,Semiconductors,94.77999878,318764000
5/21/2024,NVDA,Semiconductors,95.38600159,328946000
5/22/2024,NVDA,Semiconductors,94.94999695,548648000
5/23/2024,NVDA,Semiconductors,103.7990036,835065000
5/24/2024,NVDA,Semiconductors,106.4690018,429494000
5/28/2024,NVDA,Semiconductors,113.901001,652728000
5/29/2024,NVDA,Semiconductors,114.8249969,557442000
5/30/2024,NVDA,Semiconductors,110.5,487350000
5/31/2024,NVDA,Semiconductors,109.6330032,613263000
6/3/2024,NVDA,Semiconductors,115,438392000
6/4/2024,NVDA,Semiconductors,116.4369965,403324000
6/5/2024,NVDA,Semiconductors,122.4400024,528402000
6/6/2024,NVDA,Semiconductors,120.9980011,664696000
6/7/2024,NVDA,Semiconductors,120.8880005,412386000
6/10/2024,NVDA,Semiconductors,121.7900009,314162700
6/11/2024,NVDA,Semiconductors,120.9100037,222551200
6/12/2024,NVDA,Semiconductors,125.1999969,299595000
6/13/2024,NVDA,Semiconductors,129.6100006,260704500
6/14/2024,NVDA,Semiconductors,131.8800049,309320400
6/17/2024,NVDA,Semiconductors,130.9799957,288504400
6/18/2024,NVDA,Semiconductors,135.5800018,294335100
6/20/2024,NVDA,Semiconductors,130.7799988,517768400
6/21/2024,NVDA,Semiconductors,126.5699997,655484700
6/24/2024,NVDA,Semiconductors,118.1100006,476060900
6/25/2024,NVDA,Semiconductors,126.0899963,425787500
6/26/2024,NVDA,Semiconductors,126.4000015,362975900
6/27/2024,NVDA,Semiconductors,123.9899979,252571700
6/28/2024,NVDA,Semiconductors,123.5400009,315516700
7/1/2024,NVDA,Semiconductors,124.3000031,284885500
7/2/2024,NVDA,Semiconductors,122.6699982,218374000
7/3/2024,NVDA,Semiconductors,128.2799988,215749000
7/5/2024,NVDA,Semiconductors,125.8300018,214176700
7/8/2024,NVDA,Semiconductors,128.1999969,237677300
7/9/2024,NVDA,Semiconductors,131.3800049,285366600
7/10/2024,NVDA,Semiconductors,134.9100037,248978600
7/11/2024,NVDA,Semiconductors,127.4000015,374782700
7/12/2024,NVDA,Semiconductors,129.2400055,252680500
7/15/2024,NVDA,Semiconductors,128.4400024,208326200
7/16/2024,NVDA,Semiconductors,126.3600006,214769500
7/17/2024,NVDA,Semiconductors,117.9899979,390086200
7/18/2024,NVDA,Semiconductors,121.0899963,320979500
7/19/2024,NVDA,Semiconductors,117.9300003,217223800
7/22/2024,NVDA,Semiconductors,123.5400009,258068900
7/23/2024,NVDA,Semiconductors,122.5899963,173911000
7/24/2024,NVDA,Semiconductors,114.25,327776900
7/25/2024,NVDA,Semiconductors,112.2799988,460067000
7/26/2024,NVDA,Semiconductors,113.0599976,293399100
7/29/2024,NVDA,Semiconductors,111.5899963,248152100
7/30/2024,NVDA,Semiconductors,103.7300034,486833300
7/31/2024,NVDA,Semiconductors,117.0199966,473174200
8/1/2024,NVDA,Semiconductors,109.2099991,523462300
8/2/2024,NVDA,Semiconductors,107.2699966,482027500
8/5/2024,NVDA,Semiconductors,100.4499969,552842400
8/6/2024,NVDA,Semiconductors,104.25,409012100
8/7/2024,NVDA,Semiconductors,98.91000366,411440400
8/8/2024,NVDA,Semiconductors,104.9700012,391910000
8/9/2024,NVDA,Semiconductors,104.75,290844200
8/12/2024,NVDA,Semiconductors,109.0199966,325559900
8/13/2024,NVDA,Semiconductors,116.1399994,312646700
8/14/2024,NVDA,Semiconductors,118.0800018,339246400
8/15/2024,NVDA,Semiconductors,122.8600006,318086700
8/16/2024,NVDA,Semiconductors,124.5800018,302589900
8/19/2024,NVDA,Semiconductors,130,318333600
8/20/2024,NVDA,Semiconductors,127.25,300087400
8/21/2024,NVDA,Semiconductors,128.5,257883600
8/22/2024,NVDA,Semiconductors,123.7399979,376189100
8/23/2024,NVDA,Semiconductors,129.3699951,323230300
8/26/2024,NVDA,Semiconductors,126.4599991,331964700
8/27/2024,NVDA,Semiconductors,128.3000031,303134600
8/28/2024,NVDA,Semiconductors,125.6100006,448101100
8/29/2024,NVDA,Semiconductors,117.5899963,453023300
8/30/2024,NVDA,Semiconductors,119.3700027,333751600
9/3/2024,NVDA,Semiconductors,108,477155100
9/4/2024,NVDA,Semiconductors,106.2099991,372470300
9/5/2024,NVDA,Semiconductors,107.2099991,306850700
9/6/2024,NVDA,Semiconductors,102.8300018,413638100
9/9/2024,NVDA,Semiconductors,106.4700012,273912000
9/10/2024,NVDA,Semiconductors,108.0999985,268283700
9/11/2024,NVDA,Semiconductors,116.9100037,441422400
9/12/2024,NVDA,Semiconductors,119.1399994,367100500
9/13/2024,NVDA,Semiconductors,119.0999985,238358300
9/16/2024,NVDA,Semiconductors,116.7799988,248772300
9/17/2024,NVDA,Semiconductors,115.5899963,231925900
9/18/2024,NVDA,Semiconductors,113.3700027,310318900
9/19/2024,NVDA,Semiconductors,117.8700027,293506400
9/20/2024,NVDA,Semiconductors,116,382462400
9/23/2024,NVDA,Semiconductors,116.2600021,206228500
9/24/2024,NVDA,Semiconductors,120.8700027,354966800
9/25/2024,NVDA,Semiconductors,123.5100021,284692900
9/26/2024,NVDA,Semiconductors,124.0400009,302582900
9/27/2024,NVDA,Semiconductors,121.4000015,271009200
9/30/2024,NVDA,Semiconductors,121.4400024,226553700
10/1/2024,NVDA,Semiconductors,117,302094500
10/2/2024,NVDA,Semiconductors,118.8499985,221845900
10/3/2024,NVDA,Semiconductors,122.8499985,277118000
10/4/2024,NVDA,Semiconductors,124.9199982,243678100
10/7/2024,NVDA,Semiconductors,127.7200012,346250200
10/8/2024,NVDA,Semiconductors,132.8899994,285722500
10/9/2024,NVDA,Semiconductors,132.6499939,246191600
10/10/2024,NVDA,Semiconductors,134.8099976,242311300
10/11/2024,NVDA,Semiconductors,134.8000031,170209500
10/14/2024,NVDA,Semiconductors,138.0700073,232347700
10/15/2024,NVDA,Semiconductors,131.6000061,377831000
10/16/2024,NVDA,Semiconductors,135.7200012,264879700
10/17/2024,NVDA,Semiconductors,136.9299927,306435900
10/18/2024,NVDA,Semiconductors,138,176090200
10/21/2024,NVDA,Semiconductors,143.7100067,264554500
10/22/2024,NVDA,Semiconductors,143.5899963,226311600
10/23/2024,NVDA,Semiconductors,139.5599976,285930000
10/24/2024,NVDA,Semiconductors,140.4100037,172354900
10/25/2024,NVDA,Semiconductors,141.5399933,205122100
10/28/2024,NVDA,Semiconductors,140.5200043,173586700
10/29/2024,NVDA,Semiconductors,141.25,157593600
10/30/2024,NVDA,Semiconductors,139.3399963,179418100
10/31/2024,NVDA,Semiconductors,132.7599945,270039600
11/1/2024,NVDA,Semiconductors,135.3999939,207127800
11/4/2024,NVDA,Semiconductors,136.0500031,187528200
11/5/2024,NVDA,Semiconductors,139.9100037,160537400
11/6/2024,NVDA,Semiconductors,145.6100006,242043900
11/7/2024,NVDA,Semiconductors,148.8800049,207323300
11/8/2024,NVDA,Semiconductors,147.6300049,175665800
11/11/2024,NVDA,Semiconductors,145.2599945,182325600
11/12/2024,NVDA,Semiconductors,148.2899933,198634700
11/13/2024,NVDA,Semiconductors,146.2700043,191903300
11/14/2024,NVDA,Semiconductors,146.7599945,194463300
11/15/2024,NVDA,Semiconductors,141.9799957,250132900
11/18/2024,NVDA,Semiconductors,140.1499939,221866000
11/19/2024,NVDA,Semiconductors,147.0099945,227834900
11/20/2024,NVDA,Semiconductors,145.8899994,309871700
11/21/2024,NVDA,Semiconductors,146.6699982,400946600
11/22/2024,NVDA,Semiconductors,141.9499969,236406200
11/25/2024,NVDA,Semiconductors,136.0200043,344941900
11/26/2024,NVDA,Semiconductors,136.9199982,190287700
11/27/2024,NVDA,Semiconductors,135.3399963,226370900
11/29/2024,NVDA,Semiconductors,138.25,141863200
12/2/2024,NVDA,Semiconductors,138.6300049,171682800
12/3/2024,NVDA,Semiconductors,140.2599945,164414000
12/4/2024,NVDA,Semiconductors,145.1399994,231224300
12/5/2024,NVDA,Semiconductors,145.0599976,172621200
1/2/2020,AMZN,Software Infrastructure,94.90049744,187969300
1/3/2020,AMZN,Software Infrastructure,93.74849701,75288000
1/6/2020,AMZN,Software Infrastructure,95.14399719,81236000
1/7/2020,AMZN,Software Infrastructure,95.34300232,80898000
1/8/2020,AMZN,Software Infrastructure,94.59850311,70160000
1/9/2020,AMZN,Software Infrastructure,95.05249786,63346000
1/10/2020,AMZN,Software Infrastructure,94.15799713,57074000
1/13/2020,AMZN,Software Infrastructure,94.56500244,55616000
1/14/2020,AMZN,Software Infrastructure,93.47200012,68818000
1/15/2020,AMZN,Software Infrastructure,93.10099792,57932000
1/16/2020,AMZN,Software Infrastructure,93.89700317,53190000
1/17/2020,AMZN,Software Infrastructure,93.23600006,79946000
1/21/2020,AMZN,Software Infrastructure,94.59999847,74156000
1/22/2020,AMZN,Software Infrastructure,94.3730011,64326000
1/23/2020,AMZN,Software Infrastructure,94.22899628,49692000
1/24/2020,AMZN,Software Infrastructure,93.08200073,75324000
1/27/2020,AMZN,Software Infrastructure,91.41699982,70570000
1/28/2020,AMZN,Software Infrastructure,92.66249847,56160000
1/29/2020,AMZN,Software Infrastructure,92.90000153,41760000
1/30/2020,AMZN,Software Infrastructure,93.53399658,126548000
1/31/2020,AMZN,Software Infrastructure,100.435997,311346000
2/3/2020,AMZN,Software Infrastructure,100.2099991,117834000
2/4/2020,AMZN,Software Infrastructure,102.4834976,105786000
2/5/2020,AMZN,Software Infrastructure,101.9934998,87524000
2/6/2020,AMZN,Software Infrastructure,102.5114975,63660000
2/7/2020,AMZN,Software Infrastructure,103.9639969,101906000
2/10/2020,AMZN,Software Infrastructure,106.6955032,101124000
2/11/2020,AMZN,Software Infrastructure,107.5400009,114920000
2/12/2020,AMZN,Software Infrastructure,108,66686000
2/13/2020,AMZN,Software Infrastructure,107.4934998,60636000
2/14/2020,AMZN,Software Infrastructure,106.7434998,52124000
2/18/2020,AMZN,Software Infrastructure,107.7835007,58912000
2/19/2020,AMZN,Software Infrastructure,108.5110016,51224000
2/20/2020,AMZN,Software Infrastructure,107.6549988,62626000
2/21/2020,AMZN,Software Infrastructure,104.7985001,92926000
2/24/2020,AMZN,Software Infrastructure,100.4645004,130940000
2/25/2020,AMZN,Software Infrastructure,98.63700104,124382000
2/26/2020,AMZN,Software Infrastructure,98.97949982,104492000
2/27/2020,AMZN,Software Infrastructure,94.21499634,162880000
2/28/2020,AMZN,Software Infrastructure,94.1875,189620000
3/2/2020,AMZN,Software Infrastructure,97.69750214,135234000
3/3/2020,AMZN,Software Infrastructure,95.44950104,150690000
3/4/2020,AMZN,Software Infrastructure,98.79149628,95458000
3/5/2020,AMZN,Software Infrastructure,96.20149994,94964000
3/6/2020,AMZN,Software Infrastructure,95.05449677,105472000
3/9/2020,AMZN,Software Infrastructure,90.03050232,156264000
3/10/2020,AMZN,Software Infrastructure,94.59100342,142666000
3/11/2020,AMZN,Software Infrastructure,91.04299927,112496000
3/12/2020,AMZN,Software Infrastructure,83.83049774,226924000
3/13/2020,AMZN,Software Infrastructure,89.25,176194000
3/16/2020,AMZN,Software Infrastructure,84.45749664,178346000
3/17/2020,AMZN,Software Infrastructure,90.39199829,218342000
3/18/2020,AMZN,Software Infrastructure,91.5,192904000
3/19/2020,AMZN,Software Infrastructure,94.04650116,207998000
3/20/2020,AMZN,Software Infrastructure,92.30449677,196358000
3/23/2020,AMZN,Software Infrastructure,95.14150238,156170000
3/24/2020,AMZN,Software Infrastructure,97.00499725,142942000
3/25/2020,AMZN,Software Infrastructure,94.29199982,129582000
3/26/2020,AMZN,Software Infrastructure,97.77449799,124426000
3/27/2020,AMZN,Software Infrastructure,95.00499725,107758000
3/30/2020,AMZN,Software Infrastructure,98.19750214,122522000
3/31/2020,AMZN,Software Infrastructure,97.48600006,102472000
4/1/2020,AMZN,Software Infrastructure,95.38500214,82438000
4/2/2020,AMZN,Software Infrastructure,95.9414978,86720000
4/3/2020,AMZN,Software Infrastructure,95.32949829,72198000
4/6/2020,AMZN,Software Infrastructure,99.87950134,115464000
4/7/2020,AMZN,Software Infrastructure,100.5800018,102280000
4/8/2020,AMZN,Software Infrastructure,102.1500015,79546000
4/9/2020,AMZN,Software Infrastructure,102.1380005,92930000
4/13/2020,AMZN,Software Infrastructure,108.4434967,134334000
4/14/2020,AMZN,Software Infrastructure,114.1660004,161744000
4/15/2020,AMZN,Software Infrastructure,115.3840027,137332000
4/16/2020,AMZN,Software Infrastructure,120.4095001,240764000
4/17/2020,AMZN,Software Infrastructure,118.75,158600000
4/20/2020,AMZN,Software Infrastructure,119.6804962,115414000
4/21/2020,AMZN,Software Infrastructure,116.4059982,149534000
4/22/2020,AMZN,Software Infrastructure,118.1744995,84244000
4/23/2020,AMZN,Software Infrastructure,119.9725037,101332000
4/24/2020,AMZN,Software Infrastructure,120.5110016,76498000
4/27/2020,AMZN,Software Infrastructure,118.8000031,112912000
4/28/2020,AMZN,Software Infrastructure,115.7040024,105388000
4/29/2020,AMZN,Software Infrastructure,118.635498,91832000
4/30/2020,AMZN,Software Infrastructure,123.6999969,190692000
5/1/2020,AMZN,Software Infrastructure,114.302002,195452000
5/4/2020,AMZN,Software Infrastructure,115.7994995,97318000
5/5/2020,AMZN,Software Infrastructure,115.8899994,64850000
5/6/2020,AMZN,Software Infrastructure,117.5630035,62356000
5/7/2020,AMZN,Software Infrastructure,118.3805008,67928000
5/8/2020,AMZN,Software Infrastructure,118.9804993,64132000
5/11/2020,AMZN,Software Infrastructure,120.4499969,65184000
5/12/2020,AMZN,Software Infrastructure,117.8475037,61498000
5/13/2020,AMZN,Software Infrastructure,118.3960037,95658000
5/14/2020,AMZN,Software Infrastructure,119.4424973,72962000
5/15/2020,AMZN,Software Infrastructure,120.4889984,84700000
5/18/2020,AMZN,Software Infrastructure,121.3130035,87144000
5/19/2020,AMZN,Software Infrastructure,122.4664993,86410000
5/20/2020,AMZN,Software Infrastructure,124.8970032,79962000
5/21/2020,AMZN,Software Infrastructure,122.336998,102288000
5/22/2020,AMZN,Software Infrastructure,121.8440018,57342000
5/26/2020,AMZN,Software Infrastructure,121.0930023,71364000
5/27/2020,AMZN,Software Infrastructure,120.5195007,101138000
5/28/2020,AMZN,Software Infrastructure,120.0550003,63804000
5/29/2020,AMZN,Software Infrastructure,122.1184998,70198000
6/1/2020,AMZN,Software Infrastructure,123.552002,58578000
6/2/2020,AMZN,Software Infrastructure,123.6204987,50598000
6/3/2020,AMZN,Software Infrastructure,123.9199982,53420000
6/4/2020,AMZN,Software Infrastructure,123.0299988,58974000
6/5/2020,AMZN,Software Infrastructure,124.1500015,66128000
6/8/2020,AMZN,Software Infrastructure,126.2030029,79414000
6/9/2020,AMZN,Software Infrastructure,130.0429993,103520000
6/10/2020,AMZN,Software Infrastructure,132.3724976,98920000
6/11/2020,AMZN,Software Infrastructure,127.8980026,116002000
6/12/2020,AMZN,Software Infrastructure,127.2509995,108722000
6/15/2020,AMZN,Software Infrastructure,128.6340027,77302000
6/16/2020,AMZN,Software Infrastructure,130.763504,71712000
6/17/2020,AMZN,Software Infrastructure,132.048996,59186000
6/18/2020,AMZN,Software Infrastructure,132.6990051,49756000
6/19/2020,AMZN,Software Infrastructure,133.7505035,115540000
6/22/2020,AMZN,Software Infrastructure,135.6909943,64176000
6/23/2020,AMZN,Software Infrastructure,138.2205048,84634000
6/24/2020,AMZN,Software Infrastructure,136.7200012,90532000
6/25/2020,AMZN,Software Infrastructure,137.7290039,59374000
6/26/2020,AMZN,Software Infrastructure,134.6434937,130016000
6/29/2020,AMZN,Software Infrastructure,134.0189972,84468000
6/30/2020,AMZN,Software Infrastructure,137.9409943,75394000
7/1/2020,AMZN,Software Infrastructure,143.9349976,127268000
7/2/2020,AMZN,Software Infrastructure,144.5149994,131868000
7/6/2020,AMZN,Software Infrastructure,152.852005,137612000
7/7/2020,AMZN,Software Infrastructure,150.0059967,105150000
7/8/2020,AMZN,Software Infrastructure,154.0554962,100752000
7/9/2020,AMZN,Software Infrastructure,159.1315002,127774000
7/10/2020,AMZN,Software Infrastructure,160,109720000
7/13/2020,AMZN,Software Infrastructure,155.1999969,154408000
7/14/2020,AMZN,Software Infrastructure,154.1999969,144638000
7/15/2020,AMZN,Software Infrastructure,150.4434967,115778000
7/16/2020,AMZN,Software Infrastructure,149.9949951,127884000
7/17/2020,AMZN,Software Infrastructure,148.0984955,95226000
7/20/2020,AMZN,Software Infrastructure,159.8419952,151964000
7/21/2020,AMZN,Software Infrastructure,156.914505,122426000
7/22/2020,AMZN,Software Infrastructure,154.9954987,82084000
7/23/2020,AMZN,Software Infrastructure,149.3274994,113138000
7/24/2020,AMZN,Software Infrastructure,150.4454956,112648000
7/27/2020,AMZN,Software Infrastructure,152.760498,83410000
7/28/2020,AMZN,Software Infrastructure,150.0164948,62534000
7/29/2020,AMZN,Software Infrastructure,151.6764984,59482000
7/30/2020,AMZN,Software Infrastructure,152.5939941,122566000
7/31/2020,AMZN,Software Infrastructure,158.2339935,161710000
8/3/2020,AMZN,Software Infrastructure,155.5944977,101494000
8/4/2020,AMZN,Software Infrastructure,156.9414978,93886000
8/5/2020,AMZN,Software Infrastructure,160.2514954,78330000
8/6/2020,AMZN,Software Infrastructure,161.25,78812000
8/7/2020,AMZN,Software Infrastructure,158.3730011,78722000
8/10/2020,AMZN,Software Infrastructure,157.4080048,63346000
8/11/2020,AMZN,Software Infrastructure,154.033493,74362000
8/12/2020,AMZN,Software Infrastructure,158.1119995,70442000
8/13/2020,AMZN,Software Infrastructure,158.0509949,62980000
8/14/2020,AMZN,Software Infrastructure,157.401001,55034000
8/17/2020,AMZN,Software Infrastructure,159.1204987,53824000
8/18/2020,AMZN,Software Infrastructure,165.6244965,106920000
8/19/2020,AMZN,Software Infrastructure,163.0240021,83702000
8/20/2020,AMZN,Software Infrastructure,164.8684998,66650000
8/21/2020,AMZN,Software Infrastructure,164.2359924,71518000
8/24/2020,AMZN,Software Infrastructure,165.3730011,93326000
8/25/2020,AMZN,Software Infrastructure,167.3244934,79856000
8/26/2020,AMZN,Software Infrastructure,172.0924988,130174000
8/27/2020,AMZN,Software Infrastructure,170,85296000
8/28/2020,AMZN,Software Infrastructure,170.0899963,57940000
8/31/2020,AMZN,Software Infrastructure,172.5480042,83718000
9/1/2020,AMZN,Software Infrastructure,174.9559937,68644000
9/2/2020,AMZN,Software Infrastructure,176.5724945,78630000
9/3/2020,AMZN,Software Infrastructure,168.3999939,163222000
9/4/2020,AMZN,Software Infrastructure,164.7310028,175636000
9/8/2020,AMZN,Software Infrastructure,157.4920044,121884000
9/9/2020,AMZN,Software Infrastructure,163.4304962,103774000
9/10/2020,AMZN,Software Infrastructure,158.7554932,106614000
9/11/2020,AMZN,Software Infrastructure,155.8110046,101880000
9/14/2020,AMZN,Software Infrastructure,155.1484985,90592000
9/15/2020,AMZN,Software Infrastructure,157.8065033,80430000
9/16/2020,AMZN,Software Infrastructure,153.9049988,90244000
9/17/2020,AMZN,Software Infrastructure,150.4364929,128982000
9/18/2020,AMZN,Software Infrastructure,147.7454987,177852000
9/21/2020,AMZN,Software Infrastructure,148.0234985,122358000
9/22/2020,AMZN,Software Infrastructure,156.4494934,138976000
9/23/2020,AMZN,Software Infrastructure,149.9929962,113054000
9/24/2020,AMZN,Software Infrastructure,150.989502,110588000
9/25/2020,AMZN,Software Infrastructure,154.7565002,92304000
9/28/2020,AMZN,Software Infrastructure,158.7024994,84484000
9/29/2020,AMZN,Software Infrastructure,157.2440033,69916000
9/30/2020,AMZN,Software Infrastructure,157.4364929,97922000
10/1/2020,AMZN,Software Infrastructure,161.0630035,99438000
10/2/2020,AMZN,Software Infrastructure,156.25,112262000
10/5/2020,AMZN,Software Infrastructure,159.9600067,75506000
10/6/2020,AMZN,Software Infrastructure,154.9980011,101738000
10/7/2020,AMZN,Software Infrastructure,159.7845001,86188000
10/8/2020,AMZN,Software Infrastructure,159.5274963,63482000
10/9/2020,AMZN,Software Infrastructure,164.3325043,98158000
10/12/2020,AMZN,Software Infrastructure,172.1464996,167284000
10/13/2020,AMZN,Software Infrastructure,172.1815033,114894000
10/14/2020,AMZN,Software Infrastructure,168.1855011,116254000
10/15/2020,AMZN,Software Infrastructure,166.9324951,104468000
10/16/2020,AMZN,Software Infrastructure,163.635498,129488000
10/19/2020,AMZN,Software Infrastructure,160.3605042,104472000
10/20/2020,AMZN,Software Infrastructure,160.8504944,90194000
10/21/2020,AMZN,Software Infrastructure,159.246994,91854000
10/22/2020,AMZN,Software Infrastructure,158.8200073,84240000
10/23/2020,AMZN,Software Infrastructure,160.2200012,69334000
10/26/2020,AMZN,Software Infrastructure,160.352005,118024000
10/27/2020,AMZN,Software Infrastructure,164.3164978,85820000
10/28/2020,AMZN,Software Infrastructure,158.1390076,111766000
10/29/2020,AMZN,Software Infrastructure,160.5505066,131930000
10/30/2020,AMZN,Software Infrastructure,151.8074951,167728000
11/2/2020,AMZN,Software Infrastructure,150.223999,145148000
11/3/2020,AMZN,Software Infrastructure,152.4205017,97958000
11/4/2020,AMZN,Software Infrastructure,162.0579987,136780000
11/5/2020,AMZN,Software Infrastructure,166.1000061,115786000
11/6/2020,AMZN,Software Infrastructure,165.5684967,92946000
11/9/2020,AMZN,Software Infrastructure,157.1869965,143808000
11/10/2020,AMZN,Software Infrastructure,151.7510071,131820000
11/11/2020,AMZN,Software Infrastructure,156.8695068,87338000
11/12/2020,AMZN,Software Infrastructure,155.5140076,87240000
11/13/2020,AMZN,Software Infrastructure,156.440506,75124000
11/16/2020,AMZN,Software Infrastructure,156.5529938,76174000
11/17/2020,AMZN,Software Infrastructure,156.7830048,68894000
11/18/2020,AMZN,Software Infrastructure,155.272995,58336000
11/19/2020,AMZN,Software Infrastructure,155.8509979,60206000
11/20/2020,AMZN,Software Infrastructure,154.9700012,67488000
11/23/2020,AMZN,Software Infrastructure,154.9194946,94178000
11/24/2020,AMZN,Software Infrastructure,155.9029999,72042000
11/25/2020,AMZN,Software Infrastructure,159.2534943,75808000
11/27/2020,AMZN,Software Infrastructure,159.7669983,47858000
11/30/2020,AMZN,Software Infrastructure,158.4019928,81278000
12/1/2020,AMZN,Software Infrastructure,161.0039978,90740000
12/2/2020,AMZN,Software Infrastructure,160.1764984,62586000
12/3/2020,AMZN,Software Infrastructure,159.3365021,57840000
12/4/2020,AMZN,Software Infrastructure,158.1289978,58272000
12/7/2020,AMZN,Software Infrastructure,157.8999939,55026000
12/8/2020,AMZN,Software Infrastructure,158.864502,65726000
12/9/2020,AMZN,Software Infrastructure,155.2100067,82016000
12/10/2020,AMZN,Software Infrastructure,155.0744934,60604000
12/11/2020,AMZN,Software Infrastructure,155.8209991,61294000
